time,west,east,gradient,dataset,latitude_half_width
1980-08-01,28.9595828909,25.1113578127,3.8482250783,ERSSTv5,3
1980-09-01,28.9135634508,25.0789164498,3.8346470010,ERSSTv5,3
1980-10-01,29.3118783192,25.0017151602,4.3101631590,ERSSTv5,3
1980-11-01,29.6084849209,25.3222732927,4.2862116282,ERSSTv5,3
1980-12-01,29.6472522134,25.5102637587,4.1369884547,ERSSTv5,3
1981-01-01,29.5959971875,25.1791116948,4.4168854927,ERSSTv5,3
1981-02-01,29.3743099107,25.5517741217,3.8225357891,ERSSTv5,3
1981-03-01,29.1318949131,26.5125338278,2.6193610852,ERSSTv5,3
1981-04-01,29.0244398703,26.9769801510,2.0474597192,ERSSTv5,3
1981-05-01,29.4396909697,26.7521002968,2.6875906729,ERSSTv5,3
1981-06-01,29.3683627447,26.3968123806,2.9715503641,ERSSTv5,3
1981-07-01,29.0483128453,25.4791678273,3.5691450180,ERSSTv5,3
1981-08-01,28.9184573177,24.7611913494,4.1572659683,ERSSTv5,3
1981-09-01,29.2409252836,25.0328613678,4.2080639158,ERSSTv5,3
1981-10-01,29.4366462399,25.0824258095,4.3542204304,ERSSTv5,3
1981-11-01,29.8556609287,24.9537801086,4.9018808201,ERSSTv5,3
1981-12-01,29.7336085476,25.3388234285,4.3947851191,ERSSTv5,3
1982-01-01,29.4260080237,25.9535905616,3.4724174621,ERSSTv5,3
1982-02-01,29.3171210795,26.2742513704,3.0428697092,ERSSTv5,3
1982-03-01,29.2454702392,27.0262652088,2.2192050305,ERSSTv5,3
1982-04-01,29.4612042249,27.5013553697,1.9598488551,ERSSTv5,3
1982-05-01,29.6253779838,27.6998329275,1.9255450564,ERSSTv5,3
1982-06-01,29.5324273041,27.3900331934,2.1423941107,ERSSTv5,3
1982-07-01,28.9771484545,26.5512847824,2.4258636721,ERSSTv5,3
1982-08-01,28.6312586927,26.4085910612,2.2226676314,ERSSTv5,3
1982-09-01,28.8435748401,27.1530458569,1.6905289832,ERSSTv5,3
1982-10-01,29.0940313057,27.7159135105,1.3781177952,ERSSTv5,3
1982-11-01,29.0233512032,27.8769495501,1.1464016531,ERSSTv5,3
1982-12-01,29.0962680684,28.2546204827,0.8416475857,ERSSTv5,3
1983-01-01,28.9454091571,28.6375692780,0.3078398791,ERSSTv5,3
1983-02-01,28.6457508508,28.6029695407,0.0427813101,ERSSTv5,3
1983-03-01,28.6286420802,28.7215448638,-0.0929027836,ERSSTv5,3
1983-04-01,29.0262123303,28.8983635235,0.1278488068,ERSSTv5,3
1983-05-01,29.2355835659,28.8366272889,0.3989562770,ERSSTv5,3
1983-06-01,29.2553688778,28.1164432349,1.1389256430,ERSSTv5,3
1983-07-01,28.9471598633,26.6385497405,2.3086101228,ERSSTv5,3
1983-08-01,28.9581759986,25.7946806771,3.1634953214,ERSSTv5,3
1983-09-01,28.9238745695,25.1038208566,3.8200537129,ERSSTv5,3
1983-10-01,29.1942170944,24.4044545028,4.7897625916,ERSSTv5,3
1983-11-01,29.0316521058,24.1065397913,4.9251123145,ERSSTv5,3
1983-12-01,29.3916156993,24.3877364615,5.0038792378,ERSSTv5,3
1984-01-01,29.3982162472,25.0000429874,4.3981732598,ERSSTv5,3
1984-02-01,29.1896503659,26.0936195724,3.0960307935,ERSSTv5,3
1984-03-01,29.0212593297,26.5989646773,2.4222946524,ERSSTv5,3
1984-04-01,29.0536373222,26.8047408545,2.2488964677,ERSSTv5,3
1984-05-01,29.1551123232,26.2522151549,2.9028971683,ERSSTv5,3
1984-06-01,29.0662493624,25.5314355414,3.5348138210,ERSSTv5,3
1984-07-01,29.0293257901,25.3036180042,3.7257077860,ERSSTv5,3
1984-08-01,28.9359734738,25.0635240001,3.8724494737,ERSSTv5,3
1984-09-01,29.2749190716,24.8793757627,4.3955433089,ERSSTv5,3
1984-10-01,29.2322892223,24.5906764114,4.6416128109,ERSSTv5,3
1984-11-01,29.2685992737,24.3062002193,4.9623990544,ERSSTv5,3
1984-12-01,29.0778896344,24.1205715984,4.9573180361,ERSSTv5,3
1985-01-01,28.9488375318,24.5240439089,4.4247936229,ERSSTv5,3
1985-02-01,28.9085605318,25.4533003714,3.4552601604,ERSSTv5,3
1985-03-01,28.8364666047,26.1908037298,2.6456628749,ERSSTv5,3
1985-04-01,29.0430663469,26.2633498017,2.7797165451,ERSSTv5,3
1985-05-01,29.3406053419,26.0752457233,3.2653596186,ERSSTv5,3
1985-06-01,29.1569941696,25.6738284223,3.4831657474,ERSSTv5,3
1985-07-01,29.1677685465,24.9986765122,4.1690920343,ERSSTv5,3
1985-08-01,29.0915302384,24.6364125471,4.4551176913,ERSSTv5,3
1985-09-01,29.3349321957,24.4280379748,4.9068942209,ERSSTv5,3
1985-10-01,29.4678464940,24.6257033434,4.8421431507,ERSSTv5,3
1985-11-01,29.6272740780,24.8220154173,4.8052586606,ERSSTv5,3
1985-12-01,29.6210440340,24.8751335452,4.7459104888,ERSSTv5,3
1986-01-01,29.4873957878,25.0444096743,4.4429861135,ERSSTv5,3
1986-02-01,29.3896434830,25.7611681601,3.6284753228,ERSSTv5,3
1986-03-01,29.4467826878,26.6693087384,2.7774739494,ERSSTv5,3
1986-04-01,29.3124255274,27.0923448905,2.2200806370,ERSSTv5,3
1986-05-01,29.8290191566,26.6136081356,3.2154110210,ERSSTv5,3
1986-06-01,29.3654270168,26.3303150753,3.0351119415,ERSSTv5,3
1986-07-01,29.3659350048,25.9314345771,3.4345004277,ERSSTv5,3
1986-08-01,29.2861470245,25.6864120422,3.5997349823,ERSSTv5,3
1986-09-01,29.0522627319,25.6917056232,3.3605571087,ERSSTv5,3
1986-10-01,29.2777671946,26.0062778080,3.2714893867,ERSSTv5,3
1986-11-01,29.1642446323,26.3336408395,2.8306037928,ERSSTv5,3
1986-12-01,28.8072588539,26.5820704641,2.2251883897,ERSSTv5,3
1987-01-01,28.9236402054,26.9753568130,1.9482833924,ERSSTv5,3
1987-02-01,28.9724159027,27.6590255627,1.3133903399,ERSSTv5,3
1987-03-01,29.0198693934,28.1956160928,0.8242533006,ERSSTv5,3
1987-04-01,29.0630478612,28.2895575636,0.7734902976,ERSSTv5,3
1987-05-01,29.2744965941,28.1630425821,1.1114540121,ERSSTv5,3
1987-06-01,29.0996266096,27.7437956466,1.3558309630,ERSSTv5,3
1987-07-01,28.7212085935,27.3485901917,1.3726184018,ERSSTv5,3
1987-08-01,28.7401303474,27.0308472392,1.7092831082,ERSSTv5,3
1987-09-01,29.0182551258,27.0104214304,2.0078336954,ERSSTv5,3
1987-10-01,29.3284553580,26.5978391148,2.7306162432,ERSSTv5,3
1987-11-01,29.7286928228,26.4821621683,3.2465306545,ERSSTv5,3
1987-12-01,29.6776097063,26.5047507183,3.1728589880,ERSSTv5,3
1988-01-01,29.4215423764,26.5846241830,2.8369181934,ERSSTv5,3
1988-02-01,29.3667890495,26.4398946401,2.9268944093,ERSSTv5,3
1988-03-01,29.3622304512,26.9238865016,2.4383439496,ERSSTv5,3
1988-04-01,29.4822962635,26.6803139141,2.8019823494,ERSSTv5,3
1988-05-01,29.5063193925,25.5378841506,3.9684352419,ERSSTv5,3
1988-06-01,29.4451533210,24.5020144917,4.9431388293,ERSSTv5,3
1988-07-01,29.4379305861,23.9516254781,5.4863051080,ERSSTv5,3
1988-08-01,29.3933287395,23.9838671329,5.4094616065,ERSSTv5,3
1988-09-01,29.2786940817,24.1335028117,5.1451912700,ERSSTv5,3
1988-10-01,29.2575922565,23.4769388164,5.7806534401,ERSSTv5,3
1988-11-01,29.1900307887,23.4686453142,5.7213854745,ERSSTv5,3
1988-12-01,28.9773369147,23.6266840028,5.3506529119,ERSSTv5,3
1989-01-01,28.7957941259,24.1115475046,4.6842466213,ERSSTv5,3
1989-02-01,28.7422118813,25.1619603142,3.5802515671,ERSSTv5,3
1989-03-01,29.0636467873,25.9216311475,3.1420156397,ERSSTv5,3
1989-04-01,29.2078698359,26.4557680959,2.7521017400,ERSSTv5,3
1989-05-01,29.4301787849,26.3197515858,3.1104271991,ERSSTv5,3
1989-06-01,29.1845493329,26.2754627577,2.9090865752,ERSSTv5,3
1989-07-01,29.3059168478,25.4694882121,3.8364286358,ERSSTv5,3
1989-08-01,29.2166882968,25.0074394271,4.2092488697,ERSSTv5,3
1989-09-01,29.4778638133,24.9530448428,4.5248189704,ERSSTv5,3
1989-10-01,29.5989791080,24.9191277069,4.6798514011,ERSSTv5,3
1989-11-01,29.2827678902,24.8212227817,4.4615451085,ERSSTv5,3
1989-12-01,29.3756056882,25.1744480647,4.2011576235,ERSSTv5,3
1990-01-01,29.3587855850,25.6172042223,3.7415813627,ERSSTv5,3
1990-02-01,29.2436033427,26.5226869711,2.7209163716,ERSSTv5,3
1990-03-01,29.2619095447,26.9415421920,2.3203673526,ERSSTv5,3
1990-04-01,29.3612111468,27.4230783455,1.9381328014,ERSSTv5,3
1990-05-01,29.5514577103,27.3925799034,2.1588778069,ERSSTv5,3
1990-06-01,29.6943518000,26.6677621715,3.0265896285,ERSSTv5,3
1990-07-01,29.4725379293,26.0484355539,3.4241023754,ERSSTv5,3
1990-08-01,29.3156719517,25.5938647563,3.7218071954,ERSSTv5,3
1990-09-01,29.3726010818,25.4465149221,3.9260861597,ERSSTv5,3
1990-10-01,29.6463099647,25.3383021396,4.3080078251,ERSSTv5,3
1990-11-01,29.7014299264,25.3885311799,4.3128987465,ERSSTv5,3
1990-12-01,29.4495043414,25.6106112760,3.8388930653,ERSSTv5,3
1991-01-01,29.4400160591,26.0693529668,3.3706630923,ERSSTv5,3
1991-02-01,29.3983607702,26.5336201858,2.8647405844,ERSSTv5,3
1991-03-01,29.2867945331,27.0164109395,2.2703835936,ERSSTv5,3
1991-04-01,29.6036216965,27.4898960579,2.1137256387,ERSSTv5,3
1991-05-01,29.6919137961,27.5345114484,2.1574023477,ERSSTv5,3
1991-06-01,29.7057446911,27.4144242752,2.2913204159,ERSSTv5,3
1991-07-01,29.5615352411,26.9078027699,2.6537324712,ERSSTv5,3
1991-08-01,29.4467192628,26.0449405880,3.4017786748,ERSSTv5,3
1991-09-01,29.2411705836,25.6679815784,3.5731890052,ERSSTv5,3
1991-10-01,29.3222045431,26.1087014935,3.2135030496,ERSSTv5,3
1991-11-01,29.3661225021,26.5773968852,2.7887256168,ERSSTv5,3
1991-12-01,29.1928159177,27.0617662156,2.1310497021,ERSSTv5,3
1992-01-01,28.6273858640,27.4524054471,1.1749804169,ERSSTv5,3
1992-02-01,28.8649383527,27.9786795797,0.8862587730,ERSSTv5,3
1992-03-01,28.6323421340,28.3704542643,0.2618878697,ERSSTv5,3
1992-04-01,28.8447872554,28.8019602495,0.0428270059,ERSSTv5,3
1992-05-01,29.0358156654,28.4951277090,0.5406879564,ERSSTv5,3
1992-06-01,29.1814699574,27.3335512006,1.8479187568,ERSSTv5,3
1992-07-01,29.0634126666,26.0788616307,2.9845510359,ERSSTv5,3
1992-08-01,29.1597519828,25.3640757887,3.7956761941,ERSSTv5,3
1992-09-01,29.3550953997,25.1353727349,4.2197226648,ERSSTv5,3
1992-10-01,29.4799373066,24.9234407091,4.5564965975,ERSSTv5,3
1992-11-01,29.2293582292,24.9533081456,4.2760500836,ERSSTv5,3
1992-12-01,29.2944879986,25.2050269886,4.0894610099,ERSSTv5,3
1993-01-01,28.8888713509,25.7555651476,3.1333062033,ERSSTv5,3
1993-02-01,28.7013394376,26.7511251768,1.9502142608,ERSSTv5,3
1993-03-01,28.7515947091,27.4714858038,1.2801089053,ERSSTv5,3
1993-04-01,28.8568197222,28.2436706435,0.6131490787,ERSSTv5,3
1993-05-01,28.8130984831,28.2795215946,0.5335768885,ERSSTv5,3
1993-06-01,28.9098202918,27.2279312836,1.6818890083,ERSSTv5,3
1993-07-01,28.9034089580,26.3366268493,2.5667821087,ERSSTv5,3
1993-08-01,28.7395525735,25.6874247428,3.0521278307,ERSSTv5,3
1993-09-01,29.0285174970,25.6295943573,3.3989231397,ERSSTv5,3
1993-10-01,28.9095567764,25.3977595625,3.5117972139,ERSSTv5,3
1993-11-01,29.4303809590,25.3930706870,4.0373102720,ERSSTv5,3
1993-12-01,29.4531867929,25.5226431745,3.9305436184,ERSSTv5,3
1994-01-01,29.2899655604,25.9053029695,3.3846625910,ERSSTv5,3
1994-02-01,29.2416620790,26.2979817388,2.9436803401,ERSSTv5,3
1994-03-01,29.4189139093,26.8084411314,2.6104727779,ERSSTv5,3
1994-04-01,29.5761364035,27.1988447037,2.3772916999,ERSSTv5,3
1994-05-01,29.7192645945,27.2301496698,2.4891149248,ERSSTv5,3
1994-06-01,29.6880581081,26.8216949122,2.8663631959,ERSSTv5,3
1994-07-01,29.5358680131,25.9733226643,3.5625453488,ERSSTv5,3
1994-08-01,29.3667851324,25.5545597004,3.8122254320,ERSSTv5,3
1994-09-01,29.1414691951,25.4691649981,3.6723041970,ERSSTv5,3
1994-10-01,29.3675243703,26.0669736763,3.3005506939,ERSSTv5,3
1994-11-01,29.4286265515,26.5278388108,2.9007877407,ERSSTv5,3
1994-12-01,29.3262274696,26.6513245344,2.6749029351,ERSSTv5,3
1995-01-01,29.2587064397,26.7931306689,2.4655757709,ERSSTv5,3
1995-02-01,29.4683378621,27.0409812075,2.4273566547,ERSSTv5,3
1995-03-01,29.5265343125,27.2706834320,2.2558508805,ERSSTv5,3
1995-04-01,29.6386018756,27.2728783431,2.3657235325,ERSSTv5,3
1995-05-01,29.9067831736,26.7108570284,3.1959261452,ERSSTv5,3
1995-06-01,29.7774804059,26.3230600737,3.4544203322,ERSSTv5,3
1995-07-01,29.7269326120,25.6630723780,4.0638602340,ERSSTv5,3
1995-08-01,29.7349603676,24.6032419998,5.1317183678,ERSSTv5,3
1995-09-01,29.6137897834,24.2786731681,5.3351166153,ERSSTv5,3
1995-10-01,29.7826881212,24.3557245250,5.4269635961,ERSSTv5,3
1995-11-01,29.8500665784,24.2615979821,5.5884685963,ERSSTv5,3
1995-12-01,29.9490187088,24.4148296089,5.5341890999,ERSSTv5,3
1996-01-01,29.7366709844,24.8718542441,4.8648167404,ERSSTv5,3
1996-02-01,29.6384946366,25.5577996411,4.0806949955,ERSSTv5,3
1996-03-01,29.4241404473,26.4939245356,2.9302159117,ERSSTv5,3
1996-04-01,29.3243997777,26.6986997789,2.6256999988,ERSSTv5,3
1996-05-01,29.4453788673,26.6036366769,2.8417421904,ERSSTv5,3
1996-06-01,29.4681466952,26.0605273489,3.4076193463,ERSSTv5,3
1996-07-01,29.4895668919,25.4617276366,4.0278392554,ERSSTv5,3
1996-08-01,29.4873862935,25.0610104783,4.4263758152,ERSSTv5,3
1996-09-01,29.6635279983,24.7191954239,4.9443325744,ERSSTv5,3
1996-10-01,29.7906442029,24.7371824338,5.0534617691,ERSSTv5,3
1996-11-01,29.8530212154,24.7863116585,5.0667095569,ERSSTv5,3
1996-12-01,29.9167812941,24.5372638902,5.3795174039,ERSSTv5,3
1997-01-01,29.5883255599,25.0402110816,4.5481144783,ERSSTv5,3
1997-02-01,29.5165580425,25.8795592192,3.6369988232,ERSSTv5,3
1997-03-01,29.3944424599,26.8336010597,2.5608414002,ERSSTv5,3
1997-04-01,29.4936728820,27.5752701316,1.9184027504,ERSSTv5,3
1997-05-01,29.4819202616,28.0654561522,1.4164641094,ERSSTv5,3
1997-06-01,29.1726413219,28.3351652471,0.8374760748,ERSSTv5,3
1997-07-01,29.0935267781,28.2200614219,0.8734653562,ERSSTv5,3
1997-08-01,28.6724378318,28.0294933658,0.6429444660,ERSSTv5,3
1997-09-01,28.6722938033,28.1069866834,0.5653071199,ERSSTv5,3
1997-10-01,28.9332229518,28.3883953393,0.5448276125,ERSSTv5,3
1997-11-01,29.2859652619,28.5948598195,0.6911054424,ERSSTv5,3
1997-12-01,29.3066969404,28.6109938174,0.6957031230,ERSSTv5,3
1998-01-01,28.9165340467,28.8102865591,0.1062474876,ERSSTv5,3
1998-02-01,28.8770782685,28.8705641093,0.0065141592,ERSSTv5,3
1998-03-01,28.8583362456,28.8819273669,-0.0235911213,ERSSTv5,3
1998-04-01,29.1786013325,28.8597797874,0.3188215451,ERSSTv5,3
1998-05-01,29.2657670912,28.3945703135,0.8711967777,ERSSTv5,3
1998-06-01,29.1810450670,26.8514346953,2.3296103717,ERSSTv5,3
1998-07-01,29.2713195299,25.3938232062,3.8774963237,ERSSTv5,3
1998-08-01,29.1965301162,24.4152764184,4.7812536978,ERSSTv5,3
1998-09-01,29.3344222649,24.0824504013,5.2519718636,ERSSTv5,3
1998-10-01,29.2583326334,24.0496534091,5.2086792244,ERSSTv5,3
1998-11-01,29.3456937026,24.1407600313,5.2049336713,ERSSTv5,3
1998-12-01,29.3601153516,23.9428968929,5.4172184588,ERSSTv5,3
1999-01-01,28.9661964272,24.1703789036,4.7958175236,ERSSTv5,3
1999-02-01,28.6640688349,25.1980412727,3.4660275622,ERSSTv5,3
1999-03-01,28.7666262182,26.3388967078,2.4277295104,ERSSTv5,3
1999-04-01,29.0300565430,26.4029353702,2.6271211728,ERSSTv5,3
1999-05-01,29.3422691408,26.2845921816,3.0576769592,ERSSTv5,3
1999-06-01,29.3010961645,25.7156357199,3.5854604446,ERSSTv5,3
1999-07-01,29.1976179462,25.0917230752,4.1058948710,ERSSTv5,3
1999-08-01,29.1149665287,24.4373708325,4.6775956962,ERSSTv5,3
1999-09-01,29.3367701467,24.1040974260,5.2326727206,ERSSTv5,3
1999-10-01,29.3279310901,23.9579580770,5.3699730131,ERSSTv5,3
1999-11-01,29.2563191313,23.7802955888,5.4760235426,ERSSTv5,3
1999-12-01,29.2785741598,23.7636668543,5.5149073054,ERSSTv5,3
2000-01-01,29.2061887661,24.0084314855,5.1977572805,ERSSTv5,3
2000-02-01,29.1377746924,25.0072338273,4.1305408651,ERSSTv5,3
2000-03-01,28.9020262094,26.3346312968,2.5673949126,ERSSTv5,3
2000-04-01,28.9775708855,27.0359272091,1.9416436764,ERSSTv5,3
2000-05-01,29.0740249171,26.6908910725,2.3831338446,ERSSTv5,3
2000-06-01,29.2144446659,26.1579254512,3.0565192146,ERSSTv5,3
2000-07-01,29.0756033954,25.4651020368,3.6105013586,ERSSTv5,3
2000-08-01,29.2115561799,24.9720178547,4.2395383252,ERSSTv5,3
2000-09-01,29.5263399620,24.9134406298,4.6128993322,ERSSTv5,3
2000-10-01,29.6964590897,24.7591196246,4.9373394651,ERSSTv5,3
2000-11-01,29.8210993535,24.6020115217,5.2190878318,ERSSTv5,3
2000-12-01,29.5649436425,24.6359324785,4.9290111640,ERSSTv5,3
2001-01-01,29.4992836000,25.2135462230,4.2857373771,ERSSTv5,3
2001-02-01,29.2762251082,25.9344477673,3.3417773409,ERSSTv5,3
2001-03-01,29.4791627492,26.8951397889,2.5840229603,ERSSTv5,3
2001-04-01,29.5733877604,27.2332379893,2.3401497710,ERSSTv5,3
2001-05-01,29.6547702255,27.0740663845,2.5807038410,ERSSTv5,3
2001-06-01,29.7352022080,26.5279026591,3.2072995489,ERSSTv5,3
2001-07-01,29.4820877808,25.9279687513,3.5541190295,ERSSTv5,3
2001-08-01,29.3287998119,25.2941374359,4.0346623760,ERSSTv5,3
2001-09-01,29.6163425943,24.8386181909,4.7777244034,ERSSTv5,3
2001-10-01,29.7913594272,25.0456623030,4.7456971242,ERSSTv5,3
2001-11-01,29.8991843237,24.8714472157,5.0277371080,ERSSTv5,3
2001-12-01,29.7565965247,24.9651616648,4.7914348599,ERSSTv5,3
2002-01-01,29.5261404152,25.5223339695,4.0038064457,ERSSTv5,3
2002-02-01,29.4326969681,26.3565212801,3.0761756880,ERSSTv5,3
2002-03-01,29.3788904367,27.2792395213,2.0996509154,ERSSTv5,3
2002-04-01,29.8545636426,27.5839585970,2.2706050456,ERSSTv5,3
2002-05-01,30.1844693112,27.6159283047,2.5685410065,ERSSTv5,3
2002-06-01,29.9394162209,27.4864552365,2.4529609844,ERSSTv5,3
2002-07-01,29.5872616066,26.6715631638,2.9156984427,ERSSTv5,3
2002-08-01,29.3759018620,26.2239893153,3.1519125467,ERSSTv5,3
2002-09-01,29.3488191178,26.4084272720,2.9403918458,ERSSTv5,3
2002-10-01,29.4591016739,26.6227239694,2.8363777045,ERSSTv5,3
2002-11-01,29.8155903941,27.0027444239,2.8128459702,ERSSTv5,3
2002-12-01,29.6190773623,26.9549074772,2.6641698851,ERSSTv5,3
2003-01-01,29.5320485032,26.4614618629,3.0705866403,ERSSTv5,3
2003-02-01,29.5029658240,26.9758797544,2.5270860695,ERSSTv5,3
2003-03-01,29.6858594257,27.3887275563,2.2971318693,ERSSTv5,3
2003-04-01,29.8130793921,27.1210357988,2.6920435934,ERSSTv5,3
2003-05-01,29.9922220339,26.3399791421,3.6522428918,ERSSTv5,3
2003-06-01,29.9477842288,26.2654677603,3.6823164685,ERSSTv5,3
2003-07-01,29.7868360407,26.2176083896,3.5692276511,ERSSTv5,3
2003-08-01,29.6408622264,25.6955855514,3.9452766749,ERSSTv5,3
2003-09-01,29.5490148351,25.4428442760,4.1061705591,ERSSTv5,3
2003-10-01,29.9897695974,25.7861764065,4.2035931909,ERSSTv5,3
2003-11-01,30.2003752335,25.9911662275,4.2092090060,ERSSTv5,3
2003-12-01,30.2137682753,26.2118012122,4.0019670632,ERSSTv5,3
2004-01-01,29.8802825541,26.2104942153,3.6697883389,ERSSTv5,3
2004-02-01,29.8725080217,26.6723585512,3.2001494705,ERSSTv5,3
2004-03-01,29.7934780435,27.1624609008,2.6310171427,ERSSTv5,3
2004-04-01,29.7086585342,27.4167722307,2.2918863034,ERSSTv5,3
2004-05-01,29.7794796203,26.8887309495,2.8907486708,ERSSTv5,3
2004-06-01,29.6336787080,26.5834013342,3.0502773738,ERSSTv5,3
2004-07-01,29.4766322016,26.2309288604,3.2457033412,ERSSTv5,3
2004-08-01,29.3148291912,25.9075231850,3.4073060062,ERSSTv5,3
2004-09-01,29.5473510313,25.9159154684,3.6314355629,ERSSTv5,3
2004-10-01,29.7748142077,26.0222834135,3.7525307942,ERSSTv5,3
2004-11-01,30.0436537244,26.1638264496,3.8798272749,ERSSTv5,3
2004-12-01,30.0524725133,26.2610481904,3.7914243229,ERSSTv5,3
2005-01-01,29.8477726826,26.2725889026,3.5751837800,ERSSTv5,3
2005-02-01,29.5681039775,26.4749582462,3.0931457313,ERSSTv5,3
2005-03-01,29.7135653875,27.1780897635,2.5354756240,ERSSTv5,3
2005-04-01,29.6584944325,27.5464169858,2.1120774466,ERSSTv5,3
2005-05-01,29.7092654772,27.5257523420,2.1835131352,ERSSTv5,3
2005-06-01,29.6790210059,26.8870364994,2.7919845065,ERSSTv5,3
2005-07-01,29.6897770391,26.0806001145,3.6091769246,ERSSTv5,3
2005-08-01,29.6535786411,25.5421604937,4.1114181474,ERSSTv5,3
2005-09-01,29.6299121416,25.1729341704,4.4569779713,ERSSTv5,3
2005-10-01,29.9556559900,25.0485116950,4.9071442950,ERSSTv5,3
2005-11-01,29.9697178053,24.3936287785,5.5760890268,ERSSTv5,3
2005-12-01,29.9764504518,24.3252635369,5.6511869149,ERSSTv5,3
2006-01-01,29.7810760138,24.9298192024,4.8512568114,ERSSTv5,3
2006-02-01,29.1769638753,25.9531439488,3.2238199265,ERSSTv5,3
2006-03-01,29.3604809609,26.4657792202,2.8947017407,ERSSTv5,3
2006-04-01,29.5483481819,27.0443633321,2.5039848498,ERSSTv5,3
2006-05-01,29.8589647800,27.1970610641,2.6619037159,ERSSTv5,3
2006-06-01,29.9670125195,26.8310850656,3.1359274539,ERSSTv5,3
2006-07-01,29.6221519475,26.1456854819,3.4764664656,ERSSTv5,3
2006-08-01,29.4312841244,25.8969926425,3.5342914818,ERSSTv5,3
2006-09-01,29.7480668711,26.1584539153,3.5896129558,ERSSTv5,3
2006-10-01,29.5330095423,26.2876160429,3.2453934995,ERSSTv5,3
2006-11-01,29.7862726601,26.5733550211,3.2129176390,ERSSTv5,3
2006-12-01,29.8970633858,26.7790549900,3.1180083957,ERSSTv5,3
2007-01-01,29.9032870929,26.7326166774,3.1706704156,ERSSTv5,3
2007-02-01,29.6043618579,26.5381290372,3.0662328207,ERSSTv5,3
2007-03-01,29.7144006536,26.7454105382,2.9689901155,ERSSTv5,3
2007-04-01,29.7887926999,26.8559495676,2.9328431323,ERSSTv5,3
2007-05-01,29.9771581906,26.3982871023,3.5788710883,ERSSTv5,3
2007-06-01,29.9737301977,26.0836076445,3.8901225532,ERSSTv5,3
2007-07-01,29.6820716680,25.1154505727,4.5666210953,ERSSTv5,3
2007-08-01,29.6419411087,24.3309883113,5.3109527973,ERSSTv5,3
2007-09-01,29.7531932091,23.9759358293,5.7772573798,ERSSTv5,3
2007-10-01,29.7656304689,23.8321579985,5.9334724704,ERSSTv5,3
2007-11-01,29.6237893873,23.7374942943,5.8862950930,ERSSTv5,3
2007-12-01,29.4801206160,23.8026960669,5.6774245491,ERSSTv5,3
2008-01-01,29.0014790206,24.2622427554,4.7392362652,ERSSTv5,3
2008-02-01,28.8897906770,25.0071948018,3.8825958751,ERSSTv5,3
2008-03-01,28.9164612564,26.2084110412,2.7080502153,ERSSTv5,3
2008-04-01,28.9990169224,26.8537547849,2.1452621376,ERSSTv5,3
2008-05-01,29.1727269334,26.7653174810,2.4074094525,ERSSTv5,3
2008-06-01,29.1144618911,26.4024624206,2.7119994705,ERSSTv5,3
2008-07-01,29.1830924257,26.1963708823,2.9867215435,ERSSTv5,3
2008-08-01,29.2524734817,25.7984928365,3.4539806453,ERSSTv5,3
2008-09-01,29.3938895053,25.4210354552,3.9728540501,ERSSTv5,3
2008-10-01,29.5285652677,25.3000582599,4.2285070078,ERSSTv5,3
2008-11-01,29.6264402425,25.1685761237,4.4578641188,ERSSTv5,3
2008-12-01,29.7545017200,24.7434708079,5.0110309121,ERSSTv5,3
2009-01-01,29.6008143045,25.0967144943,4.5040998103,ERSSTv5,3
2009-02-01,29.2765846200,25.6459851145,3.6305995055,ERSSTv5,3
2009-03-01,29.3924333321,26.2781613938,3.1142719382,ERSSTv5,3
2009-04-01,29.5651901407,27.2478358166,2.3173543240,ERSSTv5,3
2009-05-01,29.9046476310,27.4751309397,2.4295166914,ERSSTv5,3
2009-06-01,29.9114311742,27.2797600900,2.6316710842,ERSSTv5,3
2009-07-01,29.7157204541,26.7605443082,2.9551761459,ERSSTv5,3
2009-08-01,29.7900430256,26.2521526195,3.5378904061,ERSSTv5,3
2009-09-01,29.8035476601,26.0964634460,3.7070842142,ERSSTv5,3
2009-10-01,29.8190699550,26.2653547560,3.5537151990,ERSSTv5,3
2009-11-01,29.9384924364,26.7405713986,3.1979210378,ERSSTv5,3
2009-12-01,29.6923405879,27.0836141034,2.6087264846,ERSSTv5,3
2010-01-01,29.4917920958,27.1608369424,2.3309551533,ERSSTv5,3
2010-02-01,29.2240441863,27.5338728793,1.6901713070,ERSSTv5,3
2010-03-01,29.4440478301,27.8441378887,1.5999099414,ERSSTv5,3
2010-04-01,29.8021759890,27.8207625123,1.9814134766,ERSSTv5,3
2010-05-01,30.0394627804,27.1030537350,2.9364090453,ERSSTv5,3
